"","X","Sex","Wmax","Lmax..cm.","Tmax..y.","Country","Locality","spp","sppid"
"9663",2,"unsexed",NA,9,NA,"Global","Indo-Pacific & Caribbean including the Red Sea","age_size_Pomacentrus_bankanensis",5717
"9664",1,"unsexed",NA,8.6,NA,"Global","East Indies","age_size_Pomacentrus_bintanensis",61083
"9665",2,"unsexed",NA,7.9,NA,"Global","Indonesia and eastern Papua New Guinea","age_size_Pomacentrus_bintanensis",61083
"9666",1,"unsexed",NA,10.5,NA,"Global","East Indies","age_size_Pomacentrus_brachialis",5718
"9667",2,"unsexed",NA,8,NA,"Global","unspecified","age_size_Pomacentrus_brachialis",5718
"9668",1,"unsexed",NA,8.5,NA,"Global","East Indies","age_size_Pomacentrus_burroughi",5719
"9669",2,"unsexed",NA,8.5,NA,"Indonesia","Indonesia","age_size_Pomacentrus_burroughi",5719
"9670",1,"unsexed",NA,8,NA,"Global","East Indies","age_size_Pomacentrus_coelestis",5720
"9671",2,"unsexed",NA,9,NA,"Global","Indo-Pacific & Caribbean including the Red Sea","age_size_Pomacentrus_coelestis",5720
"9672",1,"unsexed",NA,8.6,NA,"Global","East Indies","age_size_Pomacentrus_colini",12487
"9673",2,"unsexed",NA,7,NA,"Global","unspecified","age_size_Pomacentrus_colini",12487
"9674",1,"unsexed",NA,9,NA,"Global","East Indies","age_size_Pomacentrus_cuneatus",12488
"9675",2,"unsexed",NA,7.5,NA,"Global","unspecified","age_size_Pomacentrus_cuneatus",12488
"9676",1,"unsexed",NA,8,NA,"Global","East Indies","age_size_Pomacentrus_geminospilus",25216
"9677",2,"unsexed",NA,8,NA,"Indonesia","Indonesia","age_size_Pomacentrus_geminospilus",25216
"9678",1,"unsexed",NA,11,NA,"Global","East Indies","age_size_Pomacentrus_grammorhynchus",5723
"9679",2,"unsexed",NA,9,NA,"Global","unspecified","age_size_Pomacentrus_grammorhynchus",5723
"9680",1,"unsexed",NA,8,NA,"Indonesia","Indonesia","age_size_Pomacentrus_javanicus",12491
"9681",2,"unsexed",NA,8,NA,"Indonesia","Palau Putri, Java Sea, Indonesia","age_size_Pomacentrus_javanicus",12491
"9682",1,"unsexed",NA,10,NA,"Global","East Indies","age_size_Pomacentrus_komodoensis",61082
"9683",2,"unsexed",NA,79,NA,"Global","Indonesia and Papua New Guinea","age_size_Pomacentrus_komodoensis",61082
"9684",1,"unsexed",NA,8.6,NA,"Global","East Indies","age_size_Pomacentrus_lepidogenys",6620
"9685",2,"unsexed",NA,9,NA,"Global","unspecified","age_size_Pomacentrus_lepidogenys",6620
"9686",1,"unsexed",NA,10.5,NA,"Global","East Indies","age_size_Pomacentrus_littoralis",12493
"9687",1,"unsexed",NA,6.5,NA,"Global","East Indies","age_size_Pomacentrus_melanochir",12495
"9688",2,"unsexed",NA,7.5,NA,"Indonesia","Indonesia","age_size_Pomacentrus_melanochir",12495
"9689",1,"unsexed",NA,8,NA,"Global","East Indies","age_size_Pomacentrus_moluccensis",5724
"9690",2,"unsexed",NA,9,NA,"Indonesia","Indonesia","age_size_Pomacentrus_moluccensis",5724
"9691",1,"unsexed",NA,11,NA,"","East Indies","age_size_Pomacentrus_nagasakiensis",5716
"9692",2,"unsexed",NA,10,NA,"Indonesia","Indonesia","age_size_Pomacentrus_nagasakiensis",5716
"9693",3,"unsexed",NA,15,NA,"Japan","Shirahama","age_size_Pomacentrus_nagasakiensis",5716
"9694",1,"unsexed",NA,8.5,NA,"Global","East Indies","age_size_Pomacentrus_nigromanus",5725
"9695",2,"unsexed",NA,9,NA,"Global","Indo-Pacific & Caribbean including the Red Sea","age_size_Pomacentrus_nigromanus",5725
"9696",1,"unsexed",NA,9.5,NA,"Global","East Indies","age_size_Pomacentrus_nigromarginatus",6621
"9697",2,"unsexed",NA,8,NA,"Global","Indo-Pacific & Caribbean including the Red Sea","age_size_Pomacentrus_nigromarginatus",6621
"9698",1,"unsexed",NA,8,NA,"Global","East Indies","age_size_Pomacentrus_opisthostigma",10277
"9699",2,"unsexed",NA,6.5,NA,"Global","South Seas","age_size_Pomacentrus_opisthostigma",10277
"9700",1,"unsexed",NA,11,NA,"Global","East Indies","age_size_Pomacentrus_pavo",5726
"9701",2,"unsexed",NA,8.5,NA,"Global","unspecified","age_size_Pomacentrus_pavo",5726
"9702",1,"unsexed",NA,11,NA,"Global","East Indies","age_size_Pomacentrus_philippinus",5727
"9703",2,"unsexed",NA,10,NA,"New Caledonia","New Caledonia","age_size_Pomacentrus_philippinus",5727
"9704",1,"unsexed",NA,8.6,NA,"Global","East Indies","age_size_Pomacentrus_polyspinus",12498
"9705",2,"unsexed",NA,7,NA,"Global","unspecified","age_size_Pomacentrus_polyspinus",12498
"9706",1,"unsexed",NA,9,NA,"Global","East Indies","age_size_Pomacentrus_proteus",12499
"9707",2,"unsexed",NA,10,NA,"","Indo-Pacific & Caribbean including the Red Sea","age_size_Pomacentrus_proteus",12499
"9708",1,"unsexed",NA,12,NA,"Global","East Indies","age_size_Pomacentrus_reidi",5728
"9709",2,"unsexed",NA,9,NA,"Global","unspecified","age_size_Pomacentrus_reidi",5728
"9710",1,"unsexed",NA,9.5,NA,"Indonesia","Indonesia","age_size_Pomacentrus_saksonoi",54182
"9711",2,"unsexed",NA,10,NA,"Indonesia","Indonesia","age_size_Pomacentrus_saksonoi",54182
"9712",1,"unsexed",NA,6.7,NA,"Global","East Indies","age_size_Pomacentrus_similis",12500
"9713",2,"unsexed",NA,7,NA,"Global","Indo-Pacific & Caribbean including the Red Sea","age_size_Pomacentrus_similis",12500
"9714",1,"unsexed",NA,9,NA,"Global","East Indies","age_size_Pomacentrus_simsiang",5729
"9715",2,"unsexed",NA,7,NA,"Global","unspecified","age_size_Pomacentrus_simsiang",5729
"9716",1,"unsexed",NA,6.8,NA,"","East Indies","age_size_Pomacentrus_smithi",10279
"9717",2,"unsexed",NA,7,NA,"Global","Indo-Pacific & Caribbean including the Red Sea","age_size_Pomacentrus_smithi",10279
"9718",1,"unsexed",NA,12,NA,"Global","East Indies","age_size_Pomacentrus_stigma",12501
"9719",2,"unsexed",NA,13,NA,"Global","Indo-Pacific & Caribbean including the Red Sea","age_size_Pomacentrus_stigma",12501
"9720",1,"unsexed",NA,11.5,NA,"Global","East Indies","age_size_Pomacentrus_taeniometopon",10280
"9721",2,"unsexed",NA,12,NA,"","Indo-Pacific & Caribbean including the Red Sea","age_size_Pomacentrus_taeniometopon",10280
"9722",1,"unsexed",NA,10,NA,"Philippines","Not specified","age_size_Pomacentrus_tripunctatus",8277
"9723",1,"unsexed",NA,10,NA,"Global","East Indies","age_size_Pomacentrus_vaiuli",5730
"9724",2,"unsexed",NA,10,NA,"New Caledonia","New Caledonia","age_size_Pomacentrus_vaiuli",5730
"9725",1,"unsexed",NA,9,NA,"Global","East Indies","age_size_Pomacentrus_xanthosternus",12506
"9726",2,"unsexed",NA,10,NA,"Indonesia","Indonesia","age_size_Pomacentrus_xanthosternus",12506
"9727",1,"unsexed",NA,9.5,NA,"Global","East Indies","age_size_Pomachromis_richardsoni",6923
"9728",2,"unsexed",NA,6,NA,"Global","Unspecified","age_size_Pomachromis_richardsoni",6923
"9729",1,"unsexed",NA,55,NA,"Bangladesh","Bay of Bengal, 1984-87","age_size_Pomadasys_argenteus",399
"9730",2,"unsexed",NA,66,19,"Kuwait","Kuwait","age_size_Pomadasys_argenteus",399
"9731",3,"unsexed",NA,50,NA,"South Africa","South Africa","age_size_Pomadasys_argenteus",399
"9732",1,"unsexed",NA,80,NA,"South Africa","South Africa","age_size_Pomadasys_commersonnii",5126
"9733",1,"unsexed",NA,38,NA,"Iran","Persian Gulf and the Oman Sea","age_size_Pomadasys_furcatus",7707
"9734",2,"unsexed",NA,50,NA,"South Africa","South Africa","age_size_Pomadasys_furcatus",7707
"9735",1,"mixed","137.00 g",30.4,7,"Canary Is.","Gran Canarias (27°57'24""N, 15°35'23""W), 2000-01","age_size_Pomadasys_incisus",5003
"9736",1,"unsexed",NA,80,NA,"","Asia-Pacific Region","age_size_Pomadasys_kaakan",6006
"9737",2,"unsexed",NA,80,NA,"India","not specified.","age_size_Pomadasys_kaakan",6006
"9738",3,"unsexed",NA,80,NA,"Iran","Persian Gulf and Oman Sea","age_size_Pomadasys_kaakan",6006
"9739",1,"unsexed",NA,11.4,NA,"China","Guangdong Province","age_size_Pomadasys_maculatus",4447
"9740",2,"unsexed",NA,59,NA,"Yemen","Gulf of Aden, 1983-87","age_size_Pomadasys_maculatus",4447
"9741",3,"unsexed",NA,50,NA,"Iran","Persian Gulf and the Oman Sea","age_size_Pomadasys_maculatus",4447
"9742",1,"unsexed",NA,75,NA,"South Africa","South Africa","age_size_Pomadasys_multimaculatum",5517
"9743",1,"unsexed",NA,25,NA,"South Africa","South Africa","age_size_Pomadasys_olivaceus",5518
"9744",1,"unsexed",NA,15,4,"Egypt","Gulf of Suez","age_size_Pomadasys_striatus",7301
"9745",1,"unsexed",NA,16,NA,"Iran","Persian Gulf and Oman Sea, from Bushehr to Chabahar","age_size_Pomadasys_stridens",7708
"9746",1,"unsexed",NA,NA,9,"USA","Atlantic coast","age_size_Pomatomus_saltatrix",364
"9747",2,"unsexed",NA,110,NA,"USA","Cape Cod","age_size_Pomatomus_saltatrix",364
"9748",3,"unsexed",NA,99,NA,"South Africa","off Durban","age_size_Pomatomus_saltatrix",364
"9749",4,"unsexed",NA,100,NA,"South Africa","Southern Africa","age_size_Pomatomus_saltatrix",364
"9750",1,"unsexed",NA,3.5,NA,"Global","Not specified.","age_size_Pomatoschistus_bathi",9187
"9751",1,"unsexed",NA,6.7,NA,NA,"Adriactic coast","age_size_Pomatoschistus_canestrinii",9188
"9752",1,"unsexed",NA,5.5,2,"","Coastal waters of Atlantic ","age_size_Pomatoschistus_microps",1344
"9753",2,"unsexed",NA,6,NA,"Global","Helgoland shallow waters","age_size_Pomatoschistus_microps",1344
"9754",3,"unsexed",NA,5,2.6,"Portugal","Tagus estuary, 1988-89","age_size_Pomatoschistus_microps",1344
"9755",1,"unsexed",NA,7.5,NA,"Global","Baltic Sea","age_size_Pomatoschistus_minutus",1345
"9756",2,"mixed",NA,7.2,2.7,"Portugal","Tagus estuary","age_size_Pomatoschistus_minutus",1345
"9757",3,"female",NA,NA,1.83,"UK Scotland","Ythan Estuary (1967-1968)","age_size_Pomatoschistus_minutus",1345
"9758",1,"unsexed",NA,6,NA,"Global","Helgoland shallow waters","age_size_Pomatoschistus_pictus",1347
"9759",1,"female",NA,NA,6,"USA","Missouri","age_size_Pomoxis_annularis",3387
"9760",2,"male",NA,NA,8,"USA","Missouri","age_size_Pomoxis_annularis",3387
"9761",1,"unsexed",NA,NA,7.5,NA,"in captivity","age_size_Pomoxis_nigromaculatus",3388
"9762",2,"unsexed",NA,NA,13,NA,"to be filled","age_size_Pomoxis_nigromaculatus",3388
"9763",1,"male","2.6 kg",54.9,NA,"Peru","Cancas, Tumbes","age_size_Pontinus_clemensi",8221
"9764",1,"female","",40.5,NA,"Azores Is.","Azore waters, 1998 published.","age_size_Pontinus_kuhlii",5007
"9765",2,"male","",49.5,NA,"Azores Is.","Azore waters, 1998 published.","age_size_Pontinus_kuhlii",5007
"9766",3,"female","",38.4,14,"Canary Is.","Canary Island waters, 1996-1997.","age_size_Pontinus_kuhlii",5007
"9767",4,"unsexed","606.50 g",28.1,NA,"Italy","Coast of Alghero (Secca Garofalo fishing ground)","age_size_Pontinus_kuhlii",5007
"9768",5,"male","",46.6,18,"Canary Is.","Lanzarote","age_size_Pontinus_kuhlii",5007
"9769",1,"unsexed",NA,10.97,NA,"Philippines","Not given","age_size_Pontinus_rhodochrous",56754
"9770",2,"unsexed",NA,9.04,NA,"Indonesia","Not specified","age_size_Pontinus_rhodochrous",56754
"9771",3,"unsexed",NA,17.5,NA,"Vanuatu","Unknown","age_size_Pontinus_rhodochrous",56754
"9772",4,"unsexed",NA,19.9,NA,"New Caledonia","Unspecified","age_size_Pontinus_rhodochrous",56754
"9773",1,"unsexed",NA,NA,7,NA,"California Current Region","age_size_Porichthys_notatus",3071
"9774",1,"unsexed",NA,32,NA,"Brazil","southern region","age_size_Porichthys_porosissimus",12925
"9775",1,"unsexed",NA,95,NA,"South Africa","South Africa","age_size_Poroderma_africanum",835
"9776",1,"unsexed",NA,14.8,8.5,"USA","off southern California, 1971-78","age_size_Poromitra_crassiceps",5117
"9777",1,"unsexed",NA,6.4,NA,"Canada","Canadian Atlantic","age_size_Poromitra_megalops",16858
"9778",1,"unsexed",NA,30,NA,"Myanmar","not specified / 2002","age_size_Poropuntius_chondrorhynchus",54697
"9779",1,"unsexed",NA,33,NA,"China","Fuxian Lake, Yunnan Province","age_size_Poropuntius_chonglingchungi",52572
"9780",1,"unsexed",NA,10.9,NA,"China","Not specified","age_size_Poropuntius_exiguus",54733
"9781",1,"unsexed",NA,25.6,NA,"China","Not specified","age_size_Poropuntius_huangchuchieni",54722
"9782",1,"unsexed","530.00 g",32,NA,"Laos","Nam Song River, Lao PDR","age_size_Poropuntius_laoensis",27124
"9783",1,"unsexed",NA,30.7,NA,"China","Not specified","age_size_Poropuntius_margarianus",54732
"9784",1,"unsexed",NA,NA,NA,"Myanmar","Endemic to Salween  basins","age_size_Poropuntius_scapanognathus",58516
"9785",1,"female","230.00 g",25,11,"Australia","Bellinge River, New South Wales, 1980-81","age_size_Potamalosa_richmondia",1571
"9786",1,"unsexed",NA,73,NA,"Guatemala","Río Usumacinta basin","age_size_Potamarius_usumacintae",64022
"9787",1,"unsexed","260.0 kg",NA,NA,"Argentina","Rio Parana, 2004","age_size_Potamotrygon_brachyura",53772
"9788",2,"unsexed","208.0 kg",NA,NA,"Argentina","Rio Parana, 2007","age_size_Potamotrygon_brachyura",53772
"9789",1,"unsexed","2.3 kg",NA,NA,"Brazil","Rio Apa, 2009","age_size_Potamotrygon_falkneri",53763
"9790",1,"unsexed","12.6 kg",NA,NA,"Brazil","Rio Agua Boa, 2000","age_size_Potamotrygon_motoro",6382
"9791",2,"unsexed","34.2 kg",NA,NA,"Brazil","Rio Paraguay, 2009","age_size_Potamotrygon_motoro",6382
"9792",3,"unsexed","15.4 kg",NA,NA,"Argentina","Rio Parana, 2008","age_size_Potamotrygon_motoro",6382
"9793",1,"unsexed",NA,9,NA,"Global","East Indies","age_size_Praealticus_bilineatus",59608
"9794",1,"unsexed",NA,8,NA,"Christmas I.","Christmas Island Indian Ocean","age_size_Praealticus_natalis",6055
"9795",2,"unsexed",NA,5,NA,"Global","East Indies","age_size_Praealticus_natalis",6055
"9796",1,"unsexed",NA,6,NA,"Global","East Indies","age_size_Praealticus_oortii",61223
"9797",1,"unsexed",NA,6,NA,"Indonesia","Lembeh Strait, Sulawesi","age_size_Praealticus_semicrenatus",61234
"9798",1,"unsexed",NA,9,NA,"Global","East Indies","age_size_Praealticus_striatus",59613
"9799",1,"unsexed",NA,7,NA,"Global","East Indies","age_size_Praealticus_triangulus",59658
"9800",1,"unsexed",NA,16,NA,"Global","East Indies","age_size_Premnas_biaculeatus",6632
"9801",2,"unsexed",NA,17,NA,"Global","Indo-Pacific & Caribbean including the Red Sea","age_size_Premnas_biaculeatus",6632
"9802",1,"unsexed",NA,35,NA,"Global","East Indies","age_size_Priacanthus_blochii",9903
"9803",2,"unsexed",NA,35,NA,"Somalia","Not specified.","age_size_Priacanthus_blochii",9903
"9804",1,"unsexed",NA,34.1,NA,"India","Bombay, 1989-90","age_size_Priacanthus_hamrur",5791
"9805",2,"unsexed",NA,40,NA,"Global","East Indies","age_size_Priacanthus_hamrur",5791
"9806",3,"mixed",NA,38.5,NA,"India","Mumbai coast, 2000-03","age_size_Priacanthus_hamrur",5791
"9807",4,"unsexed",NA,45,NA,"Global","Not specified.","age_size_Priacanthus_hamrur",5791
"9808",1,"unsexed",NA,33,NA,"Global","East Indies","age_size_Priacanthus_macracanthus",356
"9809",2,"female",NA,29,6.1,"Taiwan","Guei-Shan, 1981-82","age_size_Priacanthus_macracanthus",356
"9810",3,"male",NA,27,6,"Taiwan","Guei-Shan, 1981-82","age_size_Priacanthus_macracanthus",356
"9811",4,"unsexed",NA,30,NA,"Indonesia","Not specified.","age_size_Priacanthus_macracanthus",356
"9812",1,"unsexed",NA,28.5,NA,"Global","East Indies","age_size_Priacanthus_sagittarius",9913
"9813",2,"unsexed",NA,24.5,NA,"Israel","Gulf of Aqaba, 1991","age_size_Priacanthus_sagittarius",9913
"9814",3,"unsexed",NA,35,NA,"Indonesia","Not specified.","age_size_Priacanthus_sagittarius",9913
"9815",1,"female",NA,29,NA,"Thailand","Gulf of Thailand (inner)","age_size_Priacanthus_tayenus",4651
"9816",2,"male",NA,28,NA,"Thailand","Gulf of Thailand (inner)","age_size_Priacanthus_tayenus",4651
"9817",3,"unsexed",NA,30,NA,"Iran","Persian Gulf and Oman Sea","age_size_Priacanthus_tayenus",4651
"9818",1,"unsexed",NA,20,NA,"Global","East Indies","age_size_Priacanthus_zaiserae",9914
"9819",2,"unsexed",NA,25,NA,"Global","Not specified.","age_size_Priacanthus_zaiserae",9914
"9820",1,"unsexed",NA,3.1,NA,"Global","East Indies","age_size_Priolepis_agrena",59324
"9821",2,"unsexed",NA,2.5,NA,"Global","Indo-Pacific","age_size_Priolepis_agrena",59324
"9822",1,"female",NA,1.68,NA,"French Polynesia","Society Is.","age_size_Priolepis_ailina",59325
"9823",1,"unsexed",NA,2.9,NA,"Global","East Indies","age_size_Priolepis_aithiops",59326
"9824",2,"unsexed",NA,2.3,NA,"Global","Not specified.","age_size_Priolepis_aithiops",59326
"9825",1,"unsexed",NA,1.95,NA,"Micronesia","Caroline Is., Ant Atoll","age_size_Priolepis_aureoviridis",56809
"9826",2,"unsexed",NA,3.51,NA,"Johnston I.","No locality","age_size_Priolepis_aureoviridis",56809
"9827",3,"unsexed",NA,3.08,NA,"Hawaii","Oahu","age_size_Priolepis_aureoviridis",56809
"9828",1,"female",NA,2.32,NA,"Japan","Not given","age_size_Priolepis_boreus",12824
"9829",1,"unsexed",NA,5,NA,"Global","East Indies","age_size_Priolepis_cinctus",7221
"9830",2,"unsexed",NA,7,NA,"New Caledonia","Not specified.","age_size_Priolepis_cinctus",7221
"9831",1,"unsexed",NA,1.7,NA,"Global","East Indies","age_size_Priolepis_compita",26317
"9832",2,"unsexed",NA,2.5,NA,"Global","Not specified.","age_size_Priolepis_compita",26317
"9833",1,"unsexed",NA,3.2,NA,"Global","East Indies","age_size_Priolepis_fallacincta",8454
"9834",1,"male",NA,1.89,NA,"Hawaii","Oahu","age_size_Priolepis_farcimen",22492
"9835",1,"unsexed",NA,4,NA,"Global","East Indies","age_size_Priolepis_inhaca",8032
"9836",2,"unsexed",NA,4,NA,"Global","Not specified.","age_size_Priolepis_inhaca",8032
"9837",1,"unsexed",NA,1.49,NA,"Comoros","Anjouan","age_size_Priolepis_kappa",27354
"9838",2,"unsexed",NA,1.56,NA,"Philippines","Batanes, Y'Ami I.","age_size_Priolepis_kappa",27354
"9839",3,"unsexed",NA,2.6,NA,"Global","East Indies","age_size_Priolepis_kappa",27354
"9840",4,"unsexed",NA,1.08,NA,"Indonesia","Haruku I.","age_size_Priolepis_kappa",27354
"9841",5,"unsexed",NA,1.3,NA,"Papua New Guinea","Muschu I.","age_size_Priolepis_kappa",27354
"9842",6,"unsexed",NA,2.55,NA,"Wake I.","No locality","age_size_Priolepis_kappa",27354
"9843",7,"unsexed",NA,1.98,NA,"Australia","Queensland","age_size_Priolepis_kappa",27354
"9844",8,"unsexed",NA,1.9,NA,"Taiwan","SW shore, just off Ch'uan-Fan-Shih","age_size_Priolepis_kappa",27354
"9845",9,"unsexed",NA,1.75,NA,"Fiji","Yasawa Grp, off small islands to NW of Yasawa-I-Rara","age_size_Priolepis_kappa",27354
"9846",1,"unsexed",NA,2.07,NA,"Japan","Kagoshima Pref., Isu, Amamio-shima","age_size_Priolepis_latifascima",59266
"9847",2,"unsexed",NA,1.85,NA,"Taiwan","N shore, W side of Yeh Lui peninsula","age_size_Priolepis_latifascima",59266
"9848",1,"unsexed",NA,4.5,NA,"Global","East Indies","age_size_Priolepis_nocturna",25525
"9849",2,"unsexed",NA,3.9,NA,"Maldives","Not specified.","age_size_Priolepis_nocturna",25525
"9850",1,"unsexed",NA,3.2,NA,"Global","East Indies","age_size_Priolepis_nuchifasciata",52427
"9851",2,"unsexed",NA,4,NA,"Australia","South-eastern Australia","age_size_Priolepis_nuchifasciata",52427
"9852",1,"unsexed",NA,3.6,NA,"Global","East Indies","age_size_Priolepis_pallidicincta",56842
"9853",2,"unsexed",NA,2.8,NA,"Global","Indo-Pacific","age_size_Priolepis_pallidicincta",56842
"9854",1,"unsexed",NA,2.7,NA,"Indonesia","Dongola, Palo-baai, Sulawesi","age_size_Priolepis_profunda",59712
"9855",2,"unsexed",NA,4.4,NA,"Global","East Indies","age_size_Priolepis_profunda",59712
"9856",3,"unsexed",NA,2.1,NA,"Thailand","Gulf of Thailand","age_size_Priolepis_profunda",59712
"9857",4,"unsexed",NA,3.2,NA,"Australia","Northern Territory, Arafura Sea","age_size_Priolepis_profunda",59712
"9858",5,"unsexed",NA,3.4,NA,"Australia","Western Australia, NW Shelf","age_size_Priolepis_profunda",59712
"9859",6,"unsexed",NA,3,NA,"Australia","Western Australia, off Dampier Archipelago","age_size_Priolepis_profunda",59712
"9860",1,"unsexed",NA,4.2,NA,"Easter I.","Anakina Cove","age_size_Priolepis_psygmophilia",28037
"9861",2,"unsexed",NA,3.5,NA,"French Polynesia","Mai Point, Rapa","age_size_Priolepis_psygmophilia",28037
"9862",3,"unsexed",NA,2.3,NA,"Lord Howe I.","Off Phillip Point","age_size_Priolepis_psygmophilia",28037
"9863",4,"unsexed",NA,4,NA,"Kermadec Is.","Raoul Island","age_size_Priolepis_psygmophilia",28037
"9864",1,"unsexed",NA,5,NA,"Global","East Indies","age_size_Priolepis_randalli",46409
"9865",2,"unsexed",NA,5.1,NA,"Oman","Not specified.","age_size_Priolepis_randalli",46409
"9866",1,"unsexed",NA,3,NA,"Global","East Indies","age_size_Priolepis_semidoliata",12885
"9867",2,"unsexed",NA,2.4,NA,"Micronesia","Not specified.","age_size_Priolepis_semidoliata",12885
"9868",1,"unsexed",NA,3.5,NA,"French Polynesia","Not specified.","age_size_Priolepis_squamogena",56844
"9869",1,"unsexed",NA,2.9,NA,"Global","East Indies","age_size_Priolepis_sticta",59406
